Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.S2NB5300S500C1,2011.03,29484,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Households,National private control,
SNEA.S2NB5300S500C1,2012.03,29905,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Households,National private control,
SNEA.S2NB5300S500C1,2013.03,31067,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Households,National private control,
SNEA.S2NB5300S500C1,2014.03,31639,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Households,National private control,
SNEA.S2NB5300S500C1,2015.03,32399,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Households,National private control,
SNEA.S2NB5300S500C1,2016.03,34375,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Households,National private control,
SNEA.S2NB5300S500C1,2017.03,35810,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Households,National private control,
SNEA.S2NB5300S500C1,2018.03,36814,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Households,National private control,
SNEA.S2NB5300S500C1,2019.03,38777,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Households,National private control,
SNEA.S2NB5300S500C1,2020.03,41974,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Households,National private control,
SNEA.S2NB5300S500C1,2021.03,45789,PROVISIONAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Households,National private control,
SNEA.S2NB5300S600C2,1999.03,825,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2000.03,836,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2001.03,893,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2002.03,1124,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2003.03,1262,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2004.03,1183,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2005.03,1247,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2006.03,1526,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2007.03,1373,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2008.03,1421,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2009.03,1601,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2010.03,1402,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2011.03,1348,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2012.03,1606,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2013.03,1684,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2014.03,1708,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2015.03,2309,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2016.03,2432,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2017.03,2510,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2018.03,2696,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2019.03,3009,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2020.03,3218,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5300S600C2,2021.03,2955,PROVISIONAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Rest of the world,Foreign control,
SNEA.S2NB5310S100C0,1999.03,3636,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2000.03,3776,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2001.03,4423,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2002.03,4852,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2003.03,5268,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2004.03,6482,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2005.03,7211,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2006.03,7933,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2007.03,7888,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2008.03,9060,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2009.03,8010,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2010.03,6545,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2011.03,7855,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2012.03,8225,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2013.03,8975,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2014.03,9499,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2015.03,10234,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2016.03,10130,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2017.03,11308,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2018.03,11319,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2019.03,11378,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2020.03,15445,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S100C0,2021.03,,PROVISIONAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-financial business enterprises,All control,
SNEA.S2NB5310S111C3,1999.03,81,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2000.03,117,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2001.03,120,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2002.03,79,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2003.03,68,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2004.03,127,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2005.03,157,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2006.03,162,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2007.03,139,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2008.03,186,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2009.03,215,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2010.03,60,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2011.03,68,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2012.03,86,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2013.03,60,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2014.03,67,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2015.03,69,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2016.03,60,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2017.03,158,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2018.03,370,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2019.03,329,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C3,2020.03,415,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Central government control,
SNEA.S2NB5310S111C4,1999.03,98,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2000.03,126,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2001.03,116,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2002.03,119,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2003.03,99,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2004.03,104,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2005.03,184,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2006.03,201,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2007.03,170,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2008.03,256,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2009.03,223,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2010.03,217,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2011.03,111,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2012.03,140,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2013.03,144,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2014.03,144,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2015.03,133,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2016.03,132,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2017.03,153,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2018.03,204,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2019.03,204,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C4,2020.03,197,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,Local government control,
SNEA.S2NB5310S111C9,1999.03,3174,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2000.03,3235,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2001.03,3899,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2002.03,4375,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2003.03,4907,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2004.03,6031,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2005.03,6649,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2006.03,7327,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2007.03,7168,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2008.03,8202,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2009.03,7206,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2010.03,5869,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2011.03,7317,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2012.03,7474,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2013.03,8233,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2014.03,8765,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2015.03,9529,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2016.03,9359,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2017.03,10539,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2018.03,10396,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2019.03,10481,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S111C9,2020.03,14483,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Corporate business enterprises,National private and foreign control,
SNEA.S2NB5310S121C0,1999.03,218,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2000.03,226,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2001.03,209,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2002.03,179,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2003.03,185,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2004.03,211,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2005.03,213,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2006.03,234,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2007.03,239,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2008.03,240,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2009.03,241,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2010.03,210,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2011.03,199,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2012.03,361,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2013.03,395,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2014.03,355,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2015.03,369,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2016.03,241,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2017.03,314,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2018.03,205,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2019.03,223,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S121C0,2020.03,240,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-corporate business enterprises,All control,
SNEA.S2NB5310S131C0,1999.03,65,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2000.03,71,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2001.03,79,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2002.03,100,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2003.03,9,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2004.03,9,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2005.03,7,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2006.03,9,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2007.03,173,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2008.03,177,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2009.03,126,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2010.03,188,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2011.03,159,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2012.03,164,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2013.03,142,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2014.03,168,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2015.03,134,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2016.03,337,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2017.03,144,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
SNEA.S2NB5310S131C0,2018.03,145,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income payable,Non-profit business enterprises,All control,
